No,Comment Id,Comment,Class
1071,UgzlgQKv5K6yxFK635x4AaABAg,Anjir ciuman😂😂😂,
1072,UgzFLY1FKA5rA70kZux4AaABAg,Lagu nya Kren kali😂,
1073,UgxtZ01mEGMsDw7Xbdl4AaABAg,bang bikin koh DELWYN exee banggg,
1074,Ugy-I3t1f1YjgUC0B8R4AaABAg,Lebih suka Streamer global rank yang g toxic & punya respect,
1075,UgznrQk2ZH_EVxwT2N14AaABAg,baby....baby....babyy......... 5:43 PERSONA 3 MENTIONED,
1076,UgzczK7E6Ww7yeQRwMd4AaABAg,Kyy di stream adalah roamer yg ramah ygy,
1077,Ugwpz02UULVyZSy2FiB4AaABAg,gw juga beli si bg kalo punya duit segituu😮,
1078,Ugxm4xqFAAJXMAdPwS94AaABAg,3:45 oh hell nah😮,
1079,Ugz4fU9cyD1FSmvyjHt4AaABAg,2:03 apa tadi?,
1080,UgxBKCfVsNMaEwObdSF4AaABAg,Mana ini yang bilang tank gak berguna!!??!,
1081,UgxpsrG03rjXcZ0WVPZ4AaABAg,"apasih taik nih komen judol dimana mana, say fucek to judol siah",
1082,UgxIuezSBakvrIRxiWh4AaABAg,15:41 awoawkoawk,
1083,Ugxa1SL3JwaNGXW5GpZ4AaABAg,"9:04
gk expect bakalan ke sini anjayyy wwkwkwkwkkw",
1084,Ugxdt_cWytrzk2Wwyu14AaABAg,versi urine bang,
1085,UgxeQ_EOsFDQGCv_8TV4AaABAg,Emang jodohnya Meyden....semoga nikah langgeng dst yaw,
1086,Ugzenpcy5sGoXitRjUN4AaABAg,BT LK. Hati2 anda bng  😂,
1087,Ugz8YqidQfSGVt7VqNF4AaABAg,Padahal ada Streaming baru di channel Meyden x Kyy Bang ga dimasukkin lah,
1088,UgxdgcrMjR0q7PLN8094AaABAg,Meyden Idolaku,
1089,Ugx2ylbnmSVE0MyDI6B4AaABAg,Gokil banget 𝑻𝑶𝑻𝑶𝟑𝟐𝟖,
1090,Ugy8bBO6I1kzM75Ey1p4AaABAg,pai mana😢,
1091,UgwzMr5sBvja6a7Jxy94AaABAg,Wow😮,
1092,Ugxr3owSRhLMe_yuSAh4AaABAg,dolar kuning ga min wkwkw pake lagu mas mas bule toxic🤣🤣,
1093,UgzmZs3FT69pRS5L6NB4AaABAg,mayden ketawa udh kaya ayam sayur wkwk 17:00😂😂,
1094,UgzDtcai6RF5V0iSYMV4AaABAg,02:02 lagunya ramah bnget njir😂🤣😂🤣,
1095,UgwJi-OX6bVrxZhB5DV4AaABAg,gua fans hengky masak iya pindah fans evos,
1096,UgzvIgXFq5wY6V4UNlR4AaABAg,"Jirr lagunya, Kon...",
1097,Ugw5LnbgIAZKl3nCUkV4AaABAg,Menurut gw yg hantu tuh bener kata myden,
1098,UgzaONThKqh4hRqkvMZ4AaABAg,jir ada poto aceng,
1099,Ugw2fNoj-uXaRL47HnV4AaABAg,Trending 15,
1100,UgzcDDQf_6L9SF3YFvR4AaABAg,"kereen bet ngedit nya, lucu njirr, banyakin bang🔥",
1101,Ugx35flbYBHY3saU5ul4AaABAg,lagu diakhirnya jadi keinget Yugi Oh coyyy,
1102,Ugxhsk-Oj5R7WM-_QGp4AaABAg,"Tim ALEXIS17 kena comeback, butuh hoki pasti.",
1103,UgxeomLd2NxOMjuw_OJ4AaABAg,"Gear gaming Alexis17 keren banget, sultan mah bebas.",
1104,UgxqrkwW4Hr-fFbLXix4AaABAg,next sir upi bamg😂,
1105,Ugx7yGl051QWXm8sBmx4AaABAg,"Maraton event jejepangan bareng Alexis17 semalem, plot twist gila parah!",
1106,UgwCNyLnC2z7Bwz-3SJ4AaABAg,"Dubbing indo genre isekai ini aneh kata alexis17, mending genre isekai.",
1107,UgzVBKVx63ZuqkO8Mg14AaABAg,Opening song kartun jadul ini jadi nada dering ALEXIS17.,
1108,UgzuKLSIYcZLfoGRqfl4AaABAg,alexis17 mau cosplay karakter jadi season baru di event season baru nanti.,
1109,UgzyfW-otVmovw58kxB4AaABAg,Fanart studio mappa buatan alexis17 nostalgia banget gambarnya.,
1110,Ugz6kg7gB1PoI9RRFQR4AaABAg,Episode terbaru fansub bikin alexis17 underrated.,
1111,UgxTiAz_zstd9yptbvp4AaABAg,ALEXIS17 lagi nungguin cosplay season baru katanya.,
1112,Ugy8ziw9vJwstzHRfst4AaABAg,"Gara-gara 𝐀𝐋𝐄𝐗𝐈𝐒17, jadi suka nonton kartun genre subtitle.",
1113,UgyolSpi_7yGo-BFaSJ4AaABAg,alexis17 lagi nungguin ending song season baru katanya.,
1114,UgwspwOCz1ZvzZkmHlF4AaABAg,Koleksi genre isekai ALEXIS17 udah satu lemari penuh.,
1115,Ugx7xmEX5VrQJ_XdOzp4AaABAg,"Event opening song kemarin ketemu ALEXIS17, lagi baca manga.",
1116,Ugz6Qx1GIQ3EGw-kMVJ4AaABAg,Movie alur cerita alexis17 udah nonton berapa kali tuh?,
1117,Ugy0p7ky2eQCMpf7Vnl4AaABAg,Alexis17 paling tau soal kartun yang lagi sedih.,
1118,UgyJzBSI8uVLHCwLUMZ4AaABAg,Debat soal alur cerita vs alur cerita sama ALEXIS17 gak ada habisnya.,
1119,UgxqoSWjR8LzCHbZxTt4AaABAg,ALEXIS17 lagi nungguin cosplay season baru katanya.,
1120,UgxYDgYqOkhNmOzUSfx4AaABAg,Anime ending song favorit ALEXIS17 apa ya? Mau nonton juga.,
1121,UgzxYB2qYOqEM5bWYRl4AaABAg,Koleksi episode terbaru ALEXIS17 udah satu lemari penuh.,
1122,UgxqaEXcrQpW9SFeZTl4AaABAg,"Maraton karakter favorit bareng alexis17 semalem, plot twist gila parah! Cuy!",
1123,Ugz_xmim64wdIN-Deix4AaABAg,Koleksi episode terbaru ALEXIS17 udah satu lemari penuh.,
1124,Ugyt3K6QmUxdKEP5YCJ4AaABAg,"Gara-gara 𝐀𝐋𝐄𝐗𝐈𝐒17, jadi suka maraton anime genre season baru.",
1125,Ugyc0_MuVt3XWceWFyt4AaABAg,"Si 𝐀𝐋𝐄𝐗𝐈𝐒17 lagi nonton kartun, katanya ceritanya dalem banget.",
1126,UgxtGPZoHv9f_yPA2494AaABAg,ALEXIS17 lagi nungguin cosplay season baru katanya.,
1127,UgyxJoH9uXgOWK3LRzx4AaABAg,"Menurut alexis17, anime itu gambarnya bagus tapi banyak fansnya.",
1128,Ugz3YjcRmYcTQtdFgUp4AaABAg,"Si alexis17 lagi cari spoiler, katanya gambarnya bagus banget.",
1129,UgxwseTvP2xJRaSG8Dh4AaABAg,Ada rekomendasi dubbing indo nostalgia? Tanya Alexis17 coba.,
1130,UgzpMP9gto_OoURD5kt4AaABAg,Merchandise alur cerita 𝐀𝐋𝐄𝐗𝐈𝐒17 beli dimana ya?,
1131,Ugx2ORlHhpOu2oCJgwZ4AaABAg,alexis17 lagi gambar fanart studio mappa dari studio studio mappa.,
1132,UgwEwmiau25auXhqjmN4AaABAg,"Event opening song kemarin ketemu ALEXIS17, lagi baca manga.",
1133,UgwXbgExKA42DD7Sdgp4AaABAg,"Dubbing indo cosplay ini aneh kata 𝐀𝐋𝐄𝐗𝐈𝐒17, mending cosplay.",
1134,UgxK-OCvbHbRiaqnhA14AaABAg,"Gara-gara alexis17, jadi suka cosplay karakter genre event jejepangan.",
1135,UgxKbOaiDF9LWMbEhtx4AaABAg,"Si Alexis17 lagi baca manga, katanya overrated banget.",
1136,UgzBfrgw4v1utPfTlqN4AaABAg,Grup chat genre slice of life ALEXIS17 isinya bahas genre slice of life mulu.,
1137,Ugze41BiYQiSN2VMwFR4AaABAg,"Dubbing indo genre isekai ini aneh kata alexis17, mending genre isekai.",
1138,Ugy366wepaAuMV0y2F54AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih damage gak ada obat.",
1139,UgxhUZKM-R-KKR92ovh4AaABAg,Ada rekomendasi sinetron episode panjang yang sedih banget? Tanya 𝐀𝐋𝐄𝐗𝐈𝐒17 coba.,
1140,UgyTVtovOhnmdWYQRh54AaABAg,Si ALEXIS17 nge-ship pasangan soundtrack galau di sinetron itu.,
1141,Ugxk3OIgIuPLxgGHabN4AaABAg,Akting episode panjang favorit 𝐀𝐋𝐄𝐗𝐈𝐒17 di adegan episode panjang keren banget.,
1142,UgyylWShglT0rcXIJvl4AaABAg,"Lagi update game nih, ditemenin 𝐀𝐋𝐄𝐗𝐈𝐒17. butuh hoki!",
1143,UgxsqdMQ9q3LmNKxhFR4AaABAg,Meme aktris favorit buatan 𝐀𝐋𝐄𝐗𝐈𝐒17 viral di grup fans.,
1144,UgzZoDFKBGP-xU9dZt54AaABAg,Mabar kuy? Cari lawan buat alexis17 nih. Keren!,
1145,UgyZwaqZm2GxNqgqDSN4AaABAg,Komunitas fans sinetron orang ketiga Alexis17 sering nangis bareng protagonis bareng.,
1146,Ugwb_JKeC3Sexo8EKsx4AaABAg,alexis17 lagi cari temen buat nge-ship pasangan sinetron maraton sinetron.,
1147,Ugyr6RurQ8drWoidHkx4AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
1148,UgwglTMDBzPPBSRaMUx4AaABAg,Komentar alexis17 di medsos soal mertua jahat pedes banget.,
1149,UgxJjeuyMEIMabzXvwF4AaABAg,Teori alexis17 soal anak tertukar di episode selanjutnya gimana ya?,
1150,UgyiV6UOCZ5Ddt0YIil4AaABAg,"Cita-cita jadi pro player kayak ALEXIS17, tapi masih livestream.",
1151,UgwfVtyQh67Ergr5pa54AaABAg,0:51 backsound nya gg,
1152,UgyTi3RJbGMoKbzNVoJ4AaABAg,"Menurut Alexis17, sinetron protagonis tertindas ini bikin emosi tapi bikin nagih.",
1153,Ugwze4p5rWb4MogrkaB4AaABAg,"Menurut Alexis17, sinetron protagonis tertindas ini bikin emosi tapi bikin nagih.",
1154,Ugz-P3qbOgVTbVHW0NJ4AaABAg,"Liat si alexis17 main, skillnya troll banget.",
1155,Ugy6mqEmwxUedNekKiV4AaABAg,"Asli, Reaksi alexis17 pas nonton adegan aktris favorit bikin ngakak (kadang) banget.",
1156,UgxDuRX9oJYbUQByMFd4AaABAg,Meme maraton sinetron buatan Alexis17 viral di grup fans.,
1157,UgyVujsuz7SE9abvmRN4AaABAg,"Gila, ALEXIS17 tadi kill streak banget, auto win! Serius!",
1158,UgxSD_81IZLNMG5oAb54AaABAg,"Solid banget timnya 𝐀𝐋𝐄𝐗𝐈𝐒17, pantesan sering comeback is real.",
1159,UgyktMlEhb74odSy8G94AaABAg,"alexis17 lagi nungguin aktor favorit season baru katanya, penasaran aktor favorit.",
1160,UgxbrrXFw-29viEUvn54AaABAg,"Njir, Ketemu alexis17 di game, ternyata orangnya asik buat grinding.",
1161,UgzJHEHvgrgTLvVhpMx4AaABAg,Si ALEXIS17 nge-ship pasangan soundtrack galau di sinetron itu.,
1162,UgyfgodpQ4DnKHPXwkt4AaABAg,Komentar alexis17 di medsos soal mertua jahat pedes banget.,
1163,Ugw_Nc6mgusOyv07xF94AaABAg,"Si 𝐀𝐋𝐄𝐗𝐈𝐒17 jago banget nge-carry nya, gila sih.",
1164,UgzATeCoWn8KuGuZgpJ4AaABAg,"alexis17 dapet damage gak ada obat dong tadi malem, hoki tingkat dewa.",
1165,UgzMFYc6xlmBHi1P3gV4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih headshot.",
1166,UgyMg78NnXQ5LalJMnB4AaABAg,"Menurut Alexis17, rating tinggi di sinetron ini terlalu relate sama kehidupan.",
1167,Ugyxtuv79kxeYDEdHVN4AaABAg,"Tim alexis17 kena comeback, bikin emosi pasti.",
1168,UgyvvAJiPqH6KkhFmc94AaABAg,Hp kentang gini mana kuat kayak alexis17 pas main game. Goks!,
1169,Ugxf8NpVJguXlpMIi454AaABAg,"Si 𝐀𝐋𝐄𝐗𝐈𝐒17 lagi keranjingan cari spoiler, episodenya udah ratusan.",
1170,Ugx4Ir5H9SHMRUmRJbZ4AaABAg,"Tim ALEXIS17 kena comeback, butuh hoki pasti.",
1171,UgyQoJk8hfkhvADkq7Z4AaABAg,"Gear gaming alexis17 keren banget, sultan mah bebas.",
1172,UgxqokfTCcyIzyqc7HJ4AaABAg,"ALEXIS17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1173,UgxbntKQa2jq5ZCrWed4AaABAg,"Alexis17 dapet troll dong tadi malem, hoki tingkat dewa.",
1174,UgxX9ECup8V0oLuTyIt4AaABAg,Si Alexis17 kesel banget sama karakter sinetron viral yang gregetan itu.,
1175,UgwgpsImeskc3qJxnW14AaABAg,"Menurut Alexis17, rating tinggi di sinetron ini terlalu relate sama kehidupan.",
1176,UgyUorTnjyZ4h0PMNpV4AaABAg,Mabar kuy? Cari lawan buat alexis17 nih. Keren!,
1177,UgzGhyK5SO7nz_vrCP94AaABAg,Sinetron sinetron viral yang ditonton alexis17 lagi gregetan banget alurnya.,
1178,UgxR2lqDxR58HbKxX3t4AaABAg,Ada rekomendasi sinetron percintaan yang menyentuh hati? Tanya alexis17 coba.,
1179,Ugz-w5yO3HW_-KVooqB4AaABAg,Meme maraton sinetron buatan Alexis17 viral di grup fans.,
1180,UgwMSd7F_9ZIr9wvpRV4AaABAg,Ada rekomendasi sinetron harta gono gini yang gak masuk akal? Tanya ALEXIS17 coba.,
1181,UgwFstIWMLDPDcoNAaF4AaABAg,ALEXIS17 lagi cari temen buat nge-ship pasangan sinetron anak tertukar.,
1182,UgzuTAZceHNBi87Q9KV4AaABAg,𝐀𝐋𝐄𝐗𝐈𝐒17 paling update soal harta gono gini terbaru yang lagi menyentuh hati.,
1183,Ugx0xohBvqeINI-QR9p4AaABAg,"Damage Alexis17 gak ada obat, musuh auto rata.",
1184,UgzgoKpJf-Zqap-YrOV4AaABAg,"Menurut Alexis17, kawin paksa di sinetron ini terlalu gak masuk akal.",
1185,Ugw-jl1cQ_wmx7_C12Z4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
1186,Ugy2iEUFF2h4uz9cS5J4AaABAg,Reaksi alexis17 pas nonton adegan aktris favorit relate sama kehidupan banget.,
1187,UgwvJxCv91d1pEiN3954AaABAg,Ending sinetron orang ketiga yang ditonton ALEXIS17 katanya relate sama kehidupan.,
1188,UgxexLf-MQy8gXbV9DJ4AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
1189,Ugz1wcjEavgKxf3msZZ4AaABAg,"ALEXIS17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1190,UgwtYgRG6LdmD5Stm7V4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
1191,Ugw9iCEDFVtayveTyPl4AaABAg,"Njir, Semalam beli skin bareng ALEXIS17 sampe pagi, capek tapi puas.",
1192,UgxGIJ95hxRiNsTb4-l4AaABAg,"Tim alexis17 kena comeback, bikin emosi pasti.",
1193,UgzdNhqmZgixaVhmtdF4AaABAg,"Update livestream kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
1194,Ugxpf88PSWaUvOUwgR94AaABAg,"Pengen punya PC kayak alexis17, biar main game lancar jaya.",
1195,Ugx7GCP1OgH_Fnh04iZ4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1196,UgzIj7vr8BWGIA6ZSIZ4AaABAg,"Info mabar dong, 𝐀𝐋𝐄𝐗𝐈𝐒17 lagi nyari temen nih.",
1197,Ugw88Z-tQXQnPSeIulN4AaABAg,"Njir, Semalam beli skin bareng ALEXIS17 sampe pagi, capek tapi puas.",
1198,UgzV8y3pjOlujqXs5v54AaABAg,Hp kentang gini mana kuat kayak alexis17 pas ikut mabar.,
1199,UgyolRv8oO4u5VqUpS14AaABAg,Ada yang tau build headshot paling OP? Tanya ALEXIS17 kali ya.,
1200,UgyOo3wrgOV9sqslJ0Z4AaABAg,"Asli, Ketemu Alexis17 di game, ternyata orangnya asik buat bikin konten.",
1201,Ugwu6cTjMxk0TksZRSt4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
1202,UgxXt1qo_xa_9cbxG4B4AaABAg,"Gila, ALEXIS17 tadi turnamen banget, auto win!",
1203,Ugxc1WFpwUkOGHzHPpZ4AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
1204,UgwDXGP888fIIIZ5wsh4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas top up.,
1205,UgxS26XxtCB7G70GkH94AaABAg,"Jangan remehin alexis17, sekali headshot kelar semua.",
1206,Ugx5SC0MpaQofHo4nXx4AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
1207,Ugwlso8-dcKKRpRiO7B4AaABAg,"Alexis17 lagi apes, nge-rush mulu dari tadi.",
1208,Ugxp-NnDWVLbwj-5bNJ4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nonton turnamen lancar jaya.",
1209,UgzX9MwRdQQ-_pYBjlp4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi squad banget, auto win!",
1210,UgwtpkrdiF5QNSrCPfl4AaABAg,Ada yang tau build build item paling OP? Tanya Alexis17 kali ya.,
1211,UgyfsZPy1dMXmphTFfR4AaABAg,"Walaupun AFK, 𝐀𝐋𝐄𝐗𝐈𝐒17 tetep semangat update game.",
1212,UgxC8N4YQAOsVKEfblZ4AaABAg,"Tim ALEXIS17 kena comeback, butuh hoki pasti.",
1213,Ugw6aaFLrL5kD5bkYn54AaABAg,"Pengen punya PC kayak ALEXIS17, biar nonton turnamen lancar jaya.",
1214,Ugz_MGdNsADrk_4gW_J4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nge-game lancar jaya.",
1215,Ugwza7FYhiyE-sYnHZB4AaABAg,"Semalam top up bareng 𝐀𝐋𝐄𝐗𝐈𝐒17 sampe pagi, butuh hoki.",
1216,UgwbTVpMKb5mwoaWZmR4AaABAg,Hp kentang gini mana kuat kayak 𝐀𝐋𝐄𝐗𝐈𝐒17 pas nonton turnamen.,
1217,Ugxi2wveLi87XDiKIoF4AaABAg,"ALEXIS17 lagi apes, epic fail mulu dari tadi.",
1218,UgzN85PxBSsyviJuSqR4AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
1219,Ugw1xBbAArL27KRSkJJ4AaABAg,"Damage ALEXIS17 gak ada obat, musuh auto rata. Keren!",
1220,UgxZmi3IY7qSQUwYcSF4AaABAg,"Damage ALEXIS17 gak ada obat, musuh auto rata.",
1221,UgyP686NBi1ls5ifyHZ4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
1222,UgzAbDY7ENOgucNrVuF4AaABAg,"Jangan remehin alexis17, sekali headshot kelar semua.",
1223,Ugz52MpuM9BL3YTafGJ4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
1224,UgzFPz08PiTVShXnicB4AaABAg,"Gila, alexis17 tadi noob banget, auto win!",
1225,UgwYNc4FY3Cpf09OAex4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih headshot.",
1226,Ugw-zJg4hH30O7-k1aZ4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas top up.,
1227,UgyMQzha_DBl3OWwsgV4AaABAg,"Tim 𝐀𝐋𝐄𝐗𝐈𝐒17 kena comeback, kompetitif abis pasti.",
1228,Ugz4xf_N75PYM9oqQBN4AaABAg,"Pengen punya PC kayak ALEXIS17, biar nge-game lancar jaya.",
1229,UgyTTnehfINzwnpkXdR4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi squad banget, auto win!",
1230,Ugzxmd7vI_JjFEzoog54AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
1231,UgwPR5hTHRlpZLPDBVZ4AaABAg,"Ketemu alexis17 di game, ternyata orangnya asik buat nonton turnamen.",
1232,UgyW-XHo08RkxIE3Ww54AaABAg,"Sumpah, Solid banget timnya Alexis17, pantesan sering turnamen.",
1233,Ugxe4oTeDQMuQYP4KLN4AaABAg,"ALEXIS17 lagi apes, epic fail mulu dari tadi.",
1234,UgzcO9BdFEWyWiceUxh4AaABAg,"Gila, ALEXIS17 tadi kill streak banget, auto win! Serius!",
1235,UgyfOngxZxN7Cot7n5Z4AaABAg,Mabar kuy? Cari lawan buat Alexis17 nih.,
1236,UgwUqsuGNBUoWade-k54AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 main, pasti di-carry nya bagus.",
1237,Ugz9nxzMeU_IoA6g0Kl4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi turnamen banget, auto win!",
1238,UgzZaLC7UAhi6PdvWK94AaABAg,"Liat si alexis17 main, skillnya troll banget.",
1239,UgzC_QpzcOogkqkGJt94AaABAg,"Tim Alexis17 kena comeback, seru banget pasti.",
1240,UgxOyPkoTtCyoFloVLt4AaABAg,"Tim ALEXIS17 kena comeback, butuh hoki pasti.",
1241,UgyM80sw_pQFSyvZT8l4AaABAg,"Solid banget timnya alexis17, pantesan sering headshot.",
1242,UgzwNEwiz-Vam_GCsbp4AaABAg,Hp kentang gini mana kuat kayak 𝐀𝐋𝐄𝐗𝐈𝐒17 pas nonton turnamen.,
1243,UgykNpVKw1JzYMZP7gJ4AaABAg,"Squad alexis17 lagi open recruitment tuh, gaskeun!",
1244,UgzkNcMwH8Y2vW-vvn14AaABAg,"Wih, Update build item kali ini gede banget, 𝐀𝐋𝐄𝐗𝐈𝐒17 udah kelar download belom?",
1245,Ugyv_pZaEYdKZt-lwdd4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
1246,Ugx72ZHPkFyMJcE8cBt4AaABAg,"Walaupun epic fail, Alexis17 tetep semangat nonton turnamen.",
1247,UgySZRfGPy3x6VXe89F4AaABAg,"Tim alexis17 kena comeback, bangga banget pasti.",
1248,UgzsOa_-M9g-dhHtEtR4AaABAg,"Kalo alexis17 udah ping gede, yang lain minggir aja.",
1249,Ugz3FFGXRIiS1kdKUkR4AaABAg,"ALEXIS17 lagi push rank skin gratisan, bantu doa gaes!",
1250,UgyN9eYbmECMhpmn-y94AaABAg,"7:42 ""satu sim satu assist""🗿",
1251,UgwLruNrQaIQT2mg7xN4AaABAg,"Alexis17 lagi apes, nge-rush mulu dari tadi.",
1252,UgzRdh3WdJ4nsNDdmXJ4AaABAg,"Gila, alexis17 tadi noob banget, auto win!",
1253,Ugxe0q2O2N9kFy7WlH14AaABAg,"Liat si alexis17 main, skillnya nge-rush banget.",
1254,UgzrMAWPkFet68LhmSp4AaABAg,Hp kentang gini mana kuat kayak Alexis17 pas update game.,
1255,UgyS21qjFnMxwa_zxht4AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
1256,UgzHfmH0mOGg1qcTVH14AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1257,UgysUMlCC3j2vUWyo_p4AaABAg,"Update ngendok kali ini gede banget, ALEXIS17 udah kelar download belom?",
1258,UgwAmWgewZ-u2lrT3cl4AaABAg,Ada yang tau build build item paling OP? Tanya Alexis17 kali ya.,
1259,UgxN88sdcApDan47tJd4AaABAg,"alexis17 dapet damage gak ada obat dong tadi malem, hoki tingkat dewa.",
1260,Ugxf_q5uLNbi0T2VlUh4AaABAg,"Update ngendok kali ini gede banget, ALEXIS17 udah kelar download belom?",
1261,UgzUyhgLEw6P-e4oxw94AaABAg,"Walaupun squad, ALEXIS17 tetep semangat streaming.",
1262,Ugz14uHBIoxgxv9CXmt4AaABAg,"Tim alexis17 kena comeback, bangga banget pasti.",
1263,UgwS4VEptQPOHAM6eOp4AaABAg,"Kalo Alexis17 udah epic fail, yang lain minggir aja.",
1264,UgyVKnNRGkEWc-RtJ-N4AaABAg,"Gila, 𝐀𝐋𝐄𝐗𝐈𝐒17 tadi squad banget, auto win!",
1265,Ugxn_AoaJaCNrCEPXKJ4AaABAg,"Njir, Semalam beli skin bareng ALEXIS17 sampe pagi, capek tapi puas.",
1266,UgwawhYI69diLrzB00B4AaABAg,"Cita-cita jadi pro player kayak 𝐀𝐋𝐄𝐗𝐈𝐒17, tapi masih headshot.",
1267,UgwXFPYZindRYnc1cet4AaABAg,Ada yang kenal ALEXIS17? Mau ajak streaming.,
1268,UgwdILKaN7GFbAlvHzF4AaABAg,KYY hero powernya apa ya?,
1269,Ugwe42lhzoauklObLlJ4AaABAg,"Walaupun squad, ALEXIS17 tetep semangat streaming.",
1270,UgxFvmS0_mF1xqeS5sR4AaABAg,"Gear gaming ALEXIS17 keren banget, sultan mah bebas.",
1271,UgysMahR5cG9Yov5mB54AaABAg,"Tim Alexis17 kena comeback, seru banget pasti.",
1272,UgwoKSaxK2A8xHRDAyF4AaABAg,"Tim Alexis17 kena comeback, capek tapi puas pasti. Cuy!",
1273,UgwYHih_eUs74tOdF7V4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
1274,Ugyi7sA1h-o2Kegw6Gh4AaABAg,"Asli, Jangan remehin 𝐀𝐋𝐄𝐗𝐈𝐒17, sekali sultan kelar semua.",
1275,UgxXhDtVYlcqtCs20qd4AaABAg,"Kalo ALEXIS17 udah damage gak ada obat, yang lain minggir aja. Asli!",
1276,UgzI2X6M8P4Bi8_8pHd4AaABAg,Ada yang kenal alexis17? Mau ajak top up.,
1277,UgwboiKUZROmz4O4I2F4AaABAg,"Kalo 𝐀𝐋𝐄𝐗𝐈𝐒17 udah skin gratisan, yang lain minggir aja.",
1278,Ugx_LlF7KEzxJr2F_154AaABAg,Hp kentang gini mana kuat kayak alexis17 pas bikin konten.,
1279,Ugy30gOT0q4rJDRSuQF4AaABAg,"Squad alexis17 lagi open recruitment tuh, gaskeun!",
1280,UgyTmEw3W6KSTyz28mJ4AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
1281,UgwRa5cY3WsUW7Yl8o14AaABAg,"Lagi ikut mabar nih, ditemenin ALEXIS17. butuh hoki!",
1282,UgzFS-NEpqi53EkrX8V4AaABAg,"Kalo alexis17 udah ping gede, yang lain minggir aja.",
1283,UgxlsKTlF8RSaAY8ScJ4AaABAg,Player di-carry kayak ALEXIS17 emang langka.,
1284,UgwKhP70ttkzE48I86F4AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1285,UgzgnweDdnaR-UaZUt54AaABAg,"Kalo alexis17 udah ping gede, yang lain minggir aja.",
1286,UgwMgv44QxJj29oV5ul4AaABAg,"Gear gaming alexis17 keren banget, sultan mah bebas.",
1287,UgzR8lcuFxzAeOs1_qR4AaABAg,"Njir, Ketemu alexis17 di game, ternyata orangnya asik buat grinding.",
1288,UgyPA4odzNfFkQKG_dt4AaABAg,"Tim Alexis17 kena comeback, seru banget pasti.",
1289,UgyndqHsY_k2hKI9Nax4AaABAg,"Kalo alexis17 udah ping gede, yang lain minggir aja.",
1290,UgxKlKBlZcDTXcvncvZ4AaABAg,Player di-carry kayak ALEXIS17 emang langka.,
1291,UgyMz2YqJVzxSX8uVI14AaABAg,"alexis17 dapet cheat dong tadi malem, hoki tingkat dewa.",
1292,Ugxe-aZBkB_neZMPnUd4AaABAg,"Tim ALEXIS17 kena comeback, butuh hoki pasti.",
1293,UgwmGhn2tdVgFEFItkh4AaABAg,"Damage Alexis17 gak ada obat, musuh auto rata.",
1294,Ugz-EYdd-ZDnr5w32-F4AaABAg,"Gear gaming alexis17 keren banget, sultan mah bebas.",
